forecast_window,model,threshold,validation_precision,validation_recall,validation_f1,validation_positive_rate
May-Oct,CatBoostClassifier,0.32,0.4444444444444444,0.9230769230769231,0.6,0.23275862068965517
May-Oct,CatBoostClassifier,0.33,0.4444444444444444,0.9230769230769231,0.6,0.23275862068965517
May-Oct,CatBoostClassifier,0.34,0.4583333333333333,0.8461538461538461,0.5945945945945946,0.20689655172413793
May-Oct,CatBoostClassifier,0.35,0.4583333333333333,0.8461538461538461,0.5945945945945946,0.20689655172413793
May-Oct,CatBoostClassifier,0.36,0.4583333333333333,0.8461538461538461,0.5945945945945946,0.20689655172413793
May-Oct,CatBoostClassifier,0.37,0.4583333333333333,0.8461538461538461,0.5945945945945946,0.20689655172413793
May-Oct,CatBoostClassifier,0.38,0.4583333333333333,0.8461538461538461,0.5945945945945946,0.20689655172413793
May-Oct,CatBoostClassifier,0.39,0.4583333333333333,0.8461538461538461,0.5945945945945946,0.20689655172413793
May-Oct,CatBoostClassifier,0.4,0.4583333333333333,0.8461538461538461,0.5945945945945946,0.20689655172413793
May-Oct,CatBoostClassifier,0.41,0.4583333333333333,0.8461538461538461,0.5945945945945946,0.20689655172413793
May-Oct,CatBoostClassifier,0.42,0.4583333333333333,0.8461538461538461,0.5945945945945946,0.20689655172413793
May-Oct,CatBoostClassifier,0.43,0.4583333333333333,0.8461538461538461,0.5945945945945946,0.20689655172413793
May-Oct,CatBoostClassifier,0.44,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.45,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.46,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.47,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.48,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.49,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.5,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.51,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.52,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.53,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.54,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.55,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.56,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.57,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.58,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.59,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.6,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.61,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.62,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.63,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.64,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.65,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.66,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.67,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.68,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.69,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.7,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.71,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.72,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.73,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.74,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.75,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.76,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.77,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.78,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.79,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.8,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.81,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.82,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.83,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.84,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.85,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.86,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.87,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.88,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.89,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.9,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.91,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.92,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.93,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.94,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.95,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.96,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.97,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.98,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
May-Oct,CatBoostClassifier,0.99,1.0,0.07692307692307693,0.14285714285714285,0.008620689655172414
